Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_01,7.88,ng/uL,0.197,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.69621264,1197.589192,,75.6,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_02,31.2,ng/uL,0.781,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.60376929,1239.499817,,244,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_03,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.0148991,1175.230312,,379,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_04,39.8,ng/uL,0.995,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.62733633,1225.781827,,299,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_05,22.7,ng/uL,0.567,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.74866824,1186.6148,,176,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_06,64.4,ng/uL,1.61,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.40291807,1064.712409,,401,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_07,33.6,ng/uL,0.84,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.60513791,1048.349012,,220,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 11:59:42 AM,dsDNA BR,0623FENC_08,29.9,ng/uL,0.747,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.3624741,1030.29325,,195,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:00:19 PM,dsDNA BR,0623FENC_09,61.6,ng/uL,1.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.69621264,1197.589192,,433,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
200624-115442,20/06/2024 12:00:19 PM,dsDNA BR,0623FENC_10,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.60376929,1239.499817,,423,20/06/2024 11:57:42 AM,,,,,#0624FENC,8,1.9.0,8
