Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_01,32.6,ng/uL,0.814,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29277171,1154.636586,,234,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_02,47.6,ng/uL,1.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.66216201,1147.059594,,327,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_03,37.9,ng/uL,0.947,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.24329019,1017.232383,,236,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_04,59.2,ng/uL,1.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.09825142,1079.400087,,376,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_05,61.6,ng/uL,1.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.05580653,1100.536863,,396,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_06,59.6,ng/uL,1.49,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.21854943,976.3954273,,341,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_07,31.6,ng/uL,0.791,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.41258319,968.1516601,,191,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:41 PM,dsDNA BR,0226FENC_08,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.47928229,950.8215641,,380,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_09,88.8,ng/uL,2.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29277171,1154.636586,,578,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_10,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.66216201,1147.059594,,436,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_11,92,ng/uL,2.3,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.24329019,1017.232383,,525,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_12,107,ng/uL,2.67,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.09825142,1079.400087,,634,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_13,62.8,ng/uL,1.57,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.05580653,1100.536863,,404,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_14,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.21854943,976.3954273,,371,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_15,70,ng/uL,1.75,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.41258319,968.1516601,,391,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:23:58 PM,dsDNA BR,0226FENC_16,36.2,ng/uL,0.904,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.47928229,950.8215641,,212,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_17,125,ng/uL,3.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29277171,1154.636586,,778,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_18,35.9,ng/uL,0.898,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.66216201,1147.059594,,254,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_19,80.4,ng/uL,2.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.24329019,1017.232383,,465,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_20,58.4,ng/uL,1.46,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.09825142,1079.400087,,371,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_21,32.4,ng/uL,0.809,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.05580653,1100.536863,,222,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_22,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.21854943,976.3954273,,334,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_23,70.4,ng/uL,1.76,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.41258319,968.1516601,,394,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:15 PM,dsDNA BR,0226FENC_24,38,ng/uL,0.949,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.47928229,950.8215641,,221,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-182335,29/07/2026 06:24:30 PM,dsDNA BR,0226FENC_25,78,ng/uL,1.95,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29277171,1154.636586,,515,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,6
290726-182335,29/07/2026 06:24:30 PM,dsDNA BR,0226FENC_26,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.66216201,1147.059594,,436,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,6
290726-182335,29/07/2026 06:24:30 PM,dsDNA BR,0226FENC_27,81.2,ng/uL,2.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.24329019,1017.232383,,470,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,6
