Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_01,43.2,ng/uL,1.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.99155718,957.1503793,,251,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_02,39.8,ng/uL,0.994,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.25959467,998.1606435,,243,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_03,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.00279664,885.9110533,,302,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_04,126,ng/uL,3.15,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.31252886,904.8764391,,615,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_05,36,ng/uL,0.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.80095274,957.5137237,,213,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_06,54,ng/uL,1.35,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.0736,853.0075385,,274,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_07,39.2,ng/uL,0.979,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.66923887,896.4837794,,215,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:13:53 PM,dsDNA BR,0425ASHC_08,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.75791139,787.1647701,,211,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:15:00 PM,dsDNA BR,0425ASHC_09,87.2,ng/uL,2.18,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.99155718,957.1503793,,472,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
250825-181347,25/08/2025 06:15:00 PM,dsDNA BR,0425ASHC_10,86.8,ng/uL,2.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.25959467,998.1606435,,490,25/08/2025 04:15:30 PM,,,,,,8,1.9.0,8
