Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
090425-151627,9/4/2025 15:16,dsDNA BR,0324FENC_01,25.8,ng/uL,0.645,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.98269786,943.6626514,,156,9/4/2025 15:07,,,,,,8,1.9.0,6
090425-151627,9/4/2025 15:16,dsDNA BR,0324FENC_02,36.2,ng/uL,0.905,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97087817,1003.491578,,224,9/4/2025 15:07,,,,,,8,1.9.0,6
090425-151627,9/4/2025 15:16,dsDNA BR,0324FENC_03,18.1,ng/uL,0.452,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.56900857,912.3113006,,111,9/4/2025 15:07,,,,,,8,1.9.0,6
090425-151627,9/4/2025 15:16,dsDNA BR,0324FENC_04,14.6,ng/uL,0.365,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.48627072,970.3662916,,97.1,9/4/2025 15:07,,,,,,8,1.9.0,6
090425-151627,9/4/2025 15:16,dsDNA BR,0324FENC_05,13.6,ng/uL,0.341,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75812368,984.4276859,,93.3,9/4/2025 15:07,,,,,,8,1.9.0,6
090425-151627,9/4/2025 15:16,dsDNA BR,0324FENC_06,19.6,ng/uL,0.491,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.48874245,816.7257505,,106,9/4/2025 15:07,,,,,,8,1.9.0,6
090425-151627,9/4/2025 15:17,dsDNA BR,0324FENC_07,9.48,ng/uL,0.237,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.40009475,805.0650821,,56.8,9/4/2025 15:07,,,,,,8,1.9.0,1
090425-151627,9/4/2025 15:17,dsDNA BR,0324FENC_08,18.7,ng/uL,0.467,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.73104618,821.4739842,,102,9/4/2025 15:07,,,,,,8,1.9.0,1
090425-152517,9/4/2025 15:25,dsDNA BR,0324FENC_09,15.2,ng/uL,0.379,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.98269786,943.6626514,,98.4,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-152517,9/4/2025 15:25,dsDNA BR,0324FENC_10,8.6,ng/uL,0.215,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97087817,1003.491578,,65.2,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-152517,9/4/2025 15:25,dsDNA BR,0324FENC_11,24.4,ng/uL,0.611,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.56900857,912.3113006,,144,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-152517,9/4/2025 15:25,dsDNA BR,0324FENC_12,10.1,ng/uL,0.253,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.48627072,970.3662916,,71.9,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-152517,9/4/2025 15:25,dsDNA BR,0324FENC_13,30.6,ng/uL,0.766,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75812368,984.4276859,,189,9/4/2025 15:07,,,,,,8,1.9.0,8
