Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_01,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29277171,1154.636586,,455,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_02,87.6,ng/uL,2.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.66216201,1147.059594,,566,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_03,103,ng/uL,2.58,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.24329019,1017.232383,,580,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_04,48.4,ng/uL,1.21,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.09825142,1079.400087,,313,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_05,48.4,ng/uL,1.21,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.05580653,1100.536863,,320,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_06,56,ng/uL,1.4,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.21854943,976.3954273,,322,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_07,71.6,ng/uL,1.79,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.41258319,968.1516601,,400,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:21 PM,dsDNA BR,1025FENC_08,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.47928229,950.8215641,,300,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:57 PM,dsDNA BR,1025FENC_09,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29277171,1154.636586,,546,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:57 PM,dsDNA BR,1025FENC_10,67.6,ng/uL,1.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.66216201,1147.059594,,449,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:57 PM,dsDNA BR,1025FENC_11,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.24329019,1017.232383,,286,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:57 PM,dsDNA BR,1025FENC_12,58.8,ng/uL,1.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.09825142,1079.400087,,373,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:57 PM,dsDNA BR,1025FENC_13,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.05580653,1100.536863,,428,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
290726-173015,29/07/2026 05:30:57 PM,dsDNA BR,1025FENC_14,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.21854943,976.3954273,,305,29/07/2026 04:45:11 PM,,,,,,8,1.9.0,8
