Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_01,47.6,ng/uL,1.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.81421868,1256.691786,,360,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_02,61.2,ng/uL,1.53,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.5447993,1228.182366,,441,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_03,38.6,ng/uL,0.964,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.44875227,1150.092146,,271,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_04,80.8,ng/uL,2.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.98759103,1192.179812,,549,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_05,79.2,ng/uL,1.98,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.15903973,1183.939812,,535,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_06,42.4,ng/uL,1.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29147356,1049.326622,,270,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_07,40,ng/uL,0.999,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.79969649,1036.789089,,253,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:26:36 PM,dsDNA BR,0326FENC_08,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.3404589,996.6298034,,394,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_09,77.2,ng/uL,1.93,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.81421868,1256.691786,,553,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_10,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.5447993,1228.182366,,386,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_11,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.44875227,1150.092146,,390,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_12,46,ng/uL,1.15,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.98759103,1192.179812,,330,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_13,81.6,ng/uL,2.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.15903973,1183.939812,,549,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_14,75.2,ng/uL,1.88,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29147356,1049.326622,,452,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_15,67.6,ng/uL,1.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.79969649,1036.789089,,406,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:10 PM,dsDNA BR,0326FENC_16,70.8,ng/uL,1.77,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.3404589,996.6298034,,408,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_17,59.6,ng/uL,1.49,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.81421868,1256.691786,,438,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_18,32.1,ng/uL,0.803,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.5447993,1228.182366,,245,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_19,35.8,ng/uL,0.894,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.44875227,1150.092146,,253,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_20,76.8,ng/uL,1.92,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.98759103,1192.179812,,523,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_21,84.8,ng/uL,2.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.15903973,1183.939812,,569,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_22,71.6,ng/uL,1.79,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29147356,1049.326622,,434,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_23,60,ng/uL,1.5,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.79969649,1036.789089,,366,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:27:40 PM,dsDNA BR,0326FENC_24,53.6,ng/uL,1.34,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.3404589,996.6298034,,317,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,8
300726-172630,30/07/2026 05:28:11 PM,dsDNA BR,0326FENC_25,55.6,ng/uL,1.39,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.81421868,1256.691786,,414,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,6
300726-172630,30/07/2026 05:28:11 PM,dsDNA BR,0326FENC_26,75.2,ng/uL,1.88,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.5447993,1228.182366,,529,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,6
300726-172630,30/07/2026 05:28:11 PM,dsDNA BR,0326FENC_27,83.2,ng/uL,2.08,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.44875227,1150.092146,,543,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,6
300726-172630,30/07/2026 05:28:11 PM,dsDNA BR,0326FENC_28,40.8,ng/uL,1.02,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.98759103,1192.179812,,294,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,6
300726-172630,30/07/2026 05:28:11 PM,dsDNA BR,0326FENC_29,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.15903973,1183.939812,,473,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,6
300726-172630,30/07/2026 05:28:11 PM,dsDNA BR,0326FENC_30,82.8,ng/uL,2.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.29147356,1049.326622,,492,30/07/2026 04:52:05 PM,,,,,,8,1.9.0,6
