Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_01,85.6,ng/uL,2.14,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.71355983,1343.23151,,652,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_02,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.85062509,1359.699363,,364,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_03,31,ng/uL,0.776,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.39654147,1286.802617,,250,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_04,30.2,ng/uL,0.755,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.8732902,1320.940966,,251,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_05,61.2,ng/uL,1.53,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.12358328,1305.925808,,469,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_06,27.5,ng/uL,0.688,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.71600221,1192.716755,,208,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_07,29.1,ng/uL,0.727,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.91862042,1180.136649,,217,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:33:23 PM,dsDNA BR,0824ASHC_08,23.5,ng/uL,0.588,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.42399362,1091.093546,,167,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:36:45 PM,dsDNA BR,0824ASHC_09,61.2,ng/uL,1.53,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.42399362,1091.093546,,391,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:34:23 PM,dsDNA BR,0824ASHC_10,74,ng/uL,1.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.85062509,1359.699363,,579,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:34:23 PM,dsDNA BR,0824ASHC_11,88,ng/uL,2.2,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.39654147,1286.802617,,639,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:34:23 PM,dsDNA BR,0824ASHC_12,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.8732902,1320.940966,,372,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:34:23 PM,dsDNA BR,0824ASHC_13,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.12358328,1305.925808,,413,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:34:23 PM,dsDNA BR,0824ASHC_14,48.8,ng/uL,1.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.71600221,1192.716755,,349,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:34:23 PM,dsDNA BR,0824ASHC_15,41.6,ng/uL,1.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.91862042,1180.136649,,299,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:34:23 PM,dsDNA BR,0824ASHC_16,106,ng/uL,2.65,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.42399362,1091.093546,,637,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:35:44 PM,dsDNA BR,0824ASHC_17,33.3,ng/uL,0.832,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.71355983,1343.23151,,279,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:35:44 PM,dsDNA BR,0824ASHC_18,34.4,ng/uL,0.859,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,19.85062509,1359.699363,,290,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:35:44 PM,dsDNA BR,0824ASHC_19,84.4,ng/uL,2.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.39654147,1286.802617,,616,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
230725-193317,23/07/2025 07:35:44 PM,dsDNA BR,0824ASHC_20,30.6,ng/uL,0.764,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,18.8732902,1320.940966,,253,23/07/2025 07:12:44 PM,,,,,,8,1.9.0,8
