Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_01,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.98269786,943.6626514,,321,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_02,66.4,ng/uL,1.66,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97087817,1003.491578,,387,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_03,32.9,ng/uL,0.823,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.56900857,912.3113006,,187,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_04,50.4,ng/uL,1.26,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.48627072,970.3662916,,292,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_05,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75812368,984.4276859,,310,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_06,39.9,ng/uL,0.998,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.48874245,816.7257505,,199,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_07,87.6,ng/uL,2.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.73104618,821.4739842,,406,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_08,34,ng/uL,0.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.40009475,805.0650821,,170,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_09,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.98269786,943.6626514,,263,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_10,101,ng/uL,2.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.97087817,1003.491578,,561,9/4/2025 15:07,,,,,,8,1.9.0,8
090425-160613,9/4/2025 16:06,dsDNA BR,0324ASHC_11,22.7,ng/uL,0.567,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.56900857,912.3113006,,135,9/4/2025 15:07,,,,,,8,1.9.0,8
