Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
030826-174532,3/8/2026 17:45,dsDNA BR,0426FENC_01,76,ng/uL,1.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,503,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:45,dsDNA BR,0426FENC_02,63.6,ng/uL,1.59,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,437,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:45,dsDNA BR,0426FENC_03,51.6,ng/uL,1.29,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,331,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:45,dsDNA BR,0426FENC_04,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,357,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:45,dsDNA BR,0426FENC_05,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,294,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:45,dsDNA BR,0426FENC_06,37.8,ng/uL,0.946,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,235,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-180130,3/8/2026 18:01,dsDNA BR,0426FENC_07,34.9,ng/uL,0.873,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,250,3/8/2026 16:50,,,,,,8,1.9.0,3
030826-180130,3/8/2026 18:01,dsDNA BR,0426FENC_08,61.2,ng/uL,1.53,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,385,3/8/2026 16:50,,,,,,8,1.9.0,3
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_09,48,ng/uL,1.2,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,332,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_10,25.4,ng/uL,0.634,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,191,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_11,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,304,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_12,31.9,ng/uL,0.798,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.65996015,1139.857995,,227,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_13,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.81783489,1151.054635,,342,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_14,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.10550113,1011.688976,,269,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_15,40.4,ng/uL,1.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.51840431,1005.516547,,248,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:46,dsDNA BR,0426FENC_16,50,ng/uL,1.25,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.33624114,947.7715346,,283,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:47,dsDNA BR,0426FENC_17,79.2,ng/uL,1.98,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.29145912,1155.507775,,522,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:47,dsDNA BR,0426FENC_18,48,ng/uL,1.2,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.17001701,1181.819574,,340,3/8/2026 16:50,,,,,,8,1.9.0,8
030826-174532,3/8/2026 17:47,dsDNA BR,0426FENC_19,47.6,ng/uL,1.19,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.07703802,1075.503138,,307,3/8/2026 16:50,,,,,,8,1.9.0,8
