Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
110924-151850,11/9/2024 15:25,dsDNA BR,1123ASHC_01,12.6,ng/uL,0.315,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.34082656,1110.385292,,98.2,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,1
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_02,25.4,ng/uL,0.635,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.16932156,1132.017865,,183,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,7
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_03,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.46609949,1072.818222,,347,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,7
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_04,26,ng/uL,0.65,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.34136639,1069.782799,,177,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,7
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_05,27.4,ng/uL,0.685,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.2881407,1095.40935,,189,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,7
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_06,23.7,ng/uL,0.593,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.24190863,961.436507,,146,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,7
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_07,21.9,ng/uL,0.547,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.67362811,916.6506908,,130,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,7
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_08,38.9,ng/uL,0.973,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.11180139,883.9178152,,210,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,7
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_09,36.4,ng/uL,0.909,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.34082656,1110.385292,,249,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_10,39.8,ng/uL,0.996,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.16932156,1132.017865,,275,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_11,99.2,ng/uL,2.48,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.46609949,1072.818222,,590,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_12,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.34136639,1069.782799,,389,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_13,60,ng/uL,1.5,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.2881407,1095.40935,,386,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_14,31.4,ng/uL,0.785,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.24190863,961.436507,,188,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_15,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.67362811,916.6506908,,313,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:28,dsDNA BR,1123ASHC_16,25.7,ng/uL,0.642,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.11180139,883.9178152,,145,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_17,54,ng/uL,1.35,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.34082656,1110.385292,,355,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_18,44.8,ng/uL,1.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.16932156,1132.017865,,306,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_19,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.46609949,1072.818222,,333,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_20,25.8,ng/uL,0.645,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.34136639,1069.782799,,176,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_21,42.8,ng/uL,1.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.2881407,1095.40935,,284,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_22,28.4,ng/uL,0.711,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.24190863,961.436507,,172,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_23,53.2,ng/uL,1.33,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.67362811,916.6506908,,289,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:29,dsDNA BR,1123ASHC_24,31.6,ng/uL,0.789,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.11180139,883.9178152,,174,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,8
110924-151850,11/9/2024 15:33,dsDNA BR,1123ASHC_25,38.8,ng/uL,0.971,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.34082656,1110.385292,,264,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,6
110924-151850,11/9/2024 15:33,dsDNA BR,1123ASHC_26,34,ng/uL,0.851,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.16932156,1132.017865,,238,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,6
110924-151850,11/9/2024 15:33,dsDNA BR,1123ASHC_27,18.8,ng/uL,0.469,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.46609949,1072.818222,,132,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,6
110924-151850,11/9/2024 15:33,dsDNA BR,1123ASHC_28,28.2,ng/uL,0.705,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.34136639,1069.782799,,190,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,6
110924-151850,11/9/2024 15:33,dsDNA BR,1123ASHC_29,30.6,ng/uL,0.764,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.2881407,1095.40935,,209,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,6
110924-151850,11/9/2024 15:33,dsDNA BR,1123ASHC_30,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.24190863,961.436507,,312,11/9/2024 15:19,1123ASHC,,,,#1123ASHC,8,1.9.0,6
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_01,16.2,ng/uL,0.405,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.08849916,1011.050819,,111,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_02,36,ng/uL,0.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.26147396,1032.081192,,229,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_03,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.12819079,963.0120791,,417,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_04,34.2,ng/uL,0.855,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.63518589,981.0653861,,208,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_05,35.3,ng/uL,0.883,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.14814564,992.3591436,,217,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_06,29.3,ng/uL,0.732,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.83592302,891.2522719,,164,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_07,27.7,ng/uL,0.692,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.26331679,885.3458694,,155,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:18:03 AM,dsDNA BR,1123ASHC_08,48.8,ng/uL,1.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,11.96508438,828.0477991,,243,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
180325-101757,18/03/2025 10:21:03 AM,dsDNA BR,1123ASHC_09,37.8,ng/uL,0.944,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.08849916,1011.050819,,234,17/03/2025 11:50:27 AM,,,,,,8,1.9.0,8
