Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_01,19,ng/uL,0.476,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,137,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_02,24.8,ng/uL,0.619,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,183,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_03,41.2,ng/uL,1.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,268,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_04,12,ng/uL,0.299,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,92.5,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_05,31.2,ng/uL,0.779,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,210,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_06,62.4,ng/uL,1.56,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,343,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_07,20.5,ng/uL,0.513,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,131,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:22,dsDNA BR,0525ASHC_08,29.5,ng/uL,0.738,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,169,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_09,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,351,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_10,44.4,ng/uL,1.11,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,310,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_11,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,300,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_12,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,307,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_13,55.6,ng/uL,1.39,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,355,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_14,30.4,ng/uL,0.76,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,179,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_15,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,246,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:23,dsDNA BR,0525ASHC_16,44.8,ng/uL,1.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,246,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_17,26,ng/uL,0.649,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,179,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_18,37,ng/uL,0.924,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,262,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_19,33.4,ng/uL,0.834,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,222,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_20,38.4,ng/uL,0.959,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,258,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_21,32.1,ng/uL,0.803,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,216,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_22,22,ng/uL,0.551,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,135,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_23,70,ng/uL,1.75,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,393,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:26,dsDNA BR,0525ASHC_24,20.8,ng/uL,0.519,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,124,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-152226,2/9/2025 15:30,dsDNA BR,0525ASHC_25,32.2,ng/uL,0.804,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,218,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-152226,2/9/2025 15:30,dsDNA BR,0525ASHC_26,39,ng/uL,0.976,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,275,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-152226,2/9/2025 15:30,dsDNA BR,0525ASHC_27,31.2,ng/uL,0.779,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,208,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-152226,2/9/2025 15:30,dsDNA BR,0525ASHC_28,29.5,ng/uL,0.738,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,204,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-152226,2/9/2025 15:30,dsDNA BR,0525ASHC_29,44,ng/uL,1.1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,287,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-152226,2/9/2025 15:30,dsDNA BR,0525ASHC_30,26.8,ng/uL,0.671,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,161,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-152226,2/9/2025 15:30,dsDNA BR,0525ASHC_23,76.4,ng/uL,1.91,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,425,2/9/2025 12:16,,,,,,8,1.9.0,7
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_01,20.2,ng/uL,0.506,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,144,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_02,27.2,ng/uL,0.681,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,199,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_03,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,300,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_04,14.8,ng/uL,0.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,111,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_05,42.4,ng/uL,1.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,279,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_06,76,ng/uL,1.9,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,411,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_07,28,ng/uL,0.699,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,172,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 14:59,dsDNA BR,0525ASHC_08,42,ng/uL,1.05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,231,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_09,60,ng/uL,1.5,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,383,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_10,48.8,ng/uL,1.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,336,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_11,52.8,ng/uL,1.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,335,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_12,50.8,ng/uL,1.27,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,332,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_13,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,369,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_14,32.1,ng/uL,0.803,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,189,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_15,46.8,ng/uL,1.17,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,273,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:01,dsDNA BR,0525ASHC_16,52.4,ng/uL,1.31,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,283,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_17,32.1,ng/uL,0.802,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,217,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_18,42.8,ng/uL,1.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,300,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_19,40,ng/uL,1,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,261,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_20,46.4,ng/uL,1.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,306,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_21,42.4,ng/uL,1.06,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,278,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_22,26.4,ng/uL,0.661,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,159,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_23,92.8,ng/uL,2.32,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,503,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:07,dsDNA BR,0525ASHC_24,24.1,ng/uL,0.603,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,141,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_25,44.8,ng/uL,1.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.37872351,1083.964805,,293,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_26,58,ng/uL,1.45,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.38470745,1155.986282,,394,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_27,43.6,ng/uL,1.09,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.75707601,1074.609968,,282,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_28,41.2,ng/uL,1.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.37342174,1101.633723,,275,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_29,60.8,ng/uL,1.52,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.28964659,1082.894142,,386,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_30,41.6,ng/uL,1.04,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.91932453,942.9543962,,239,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_blank,0.316,ng/uL,0.0079,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.93061024,968.889545,,15.8,2/9/2025 12:16,,,,,,8,1.9.0,8
020925-145922,2/9/2025 15:11,dsDNA BR,0525ASHC_04,15.8,ng/uL,0.395,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,12.84153332,908.8188119,,97.5,2/9/2025 12:16,,,,,,8,1.9.0,8
