Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_01,68,ng/uL,1.7,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.08676266,1076.684492,,424,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_02,54,ng/uL,1.35,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.86113331,1135.133968,,362,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_03,120,ng/uL,3.01,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.40978778,1079.051757,,705,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_04,35.6,ng/uL,0.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.93422356,1067.044599,,234,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_05,82.8,ng/uL,2.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.098872,1073.438655,,505,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_06,139,ng/uL,3.47,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.06210978,946.1005536,,698,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_07,49.2,ng/uL,1.23,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.48897612,976.3563939,,288,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:05 PM,dsDNA BR,0626FENC_08,76.4,ng/uL,1.91,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.34872004,934.9963734,,408,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_09,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.08676266,1076.684492,,409,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_10,89.6,ng/uL,2.24,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.86113331,1135.133968,,571,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_11,120,ng/uL,2.99,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.40978778,1079.051757,,700,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_12,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.93422356,1067.044599,,387,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_13,75.6,ng/uL,1.89,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.098872,1073.438655,,466,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_14,66,ng/uL,1.65,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.06210978,946.1005536,,362,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_15,62,ng/uL,1.55,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.48897612,976.3563939,,354,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
270826-191959,27/08/2026 07:20:29 PM,dsDNA BR,0626FENC_16,81.2,ng/uL,2.03,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,13.34872004,934.9963734,,432,27/08/2026 06:17:11 PM,,,,,,8,1.9.0,8
