Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
1023ASHC_01,10-03-2023,ASHC,1,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_02,10-03-2023,ASHC,2,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_03,10-03-2023,ASHC,3,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_04,10-03-2023,ASHC,4,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_05,10-03-2023,ASHC,5,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,12-01-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_06,10-03-2023,ASHC,6,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,12-01-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_07,10-03-2023,ASHC,7,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,12-01-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_08,10-03-2023,ASHC,8,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,12-01-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_09,10-03-2023,ASHC,9,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
1023ASHC_10,10-03-2023,ASHC,10,07-09-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,07-22-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
